t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay
0.0001,25.552500,-0.141126,0.008287,-0.000000,0.020444,-0.024604,0,-0.153428,235,0.145863,0.184049
0.0101,25.552669,-0.141126,-0.006230,-0.000000,0.018886,-0.024604,0,-0.153428,245,0.146746,0.185310
0.0201,25.552671,-0.141126,-0.001409,-0.000000,0.009803,-0.024604,0,-0.153428,254,0.145474,0.182583
0.0301,25.552490,-0.141126,0.009214,-0.000000,-0.012144,-0.024604,0,-0.153428,9,0.145643,0.184734
0.0401,25.552576,-0.141126,0.000236,-0.000000,-0.045570,-0.024604,0,-0.153428,17,0.145581,0.184191
0.0501,25.552294,-0.141126,0.003074,-0.000000,-0.090890,-0.024604,0,-0.153428,27,0.145628,0.185209
0.0601,25.548956,-0.140359,0.011072,-0.000000,-0.135109,-0.033808,0,-0.153428,39,0.145068,0.183186
0.0701,25.544234,-0.140359,-0.008987,-0.000000,-0.199063,-0.026138,0,-0.153428,47,0.145620,0.184771
0.0801,25.520335,-0.140359,-0.025398,-0.000000,-0.260226,-0.026138,0,-0.153428,58,0.144101,0.183857
0.0901,25.499859,-0.140359,0.016533,-0.000000,-0.331189,-0.026138,0,-0.153428,67,0.143247,0.184842
0.1001,25.455980,-0.134514,0.072522,0.315206,-0.359074,-0.096279,0,-0.153428,79,0.125020,0.186718
0.1101,25.461266,-0.127947,-0.371727,0.684558,-0.434573,-0.116634,0,-0.153428,89,0.114874,0.181848
0.1201,25.454559,-0.121067,-0.622299,0.548817,-0.450742,-0.133524,0,-0.153428,98,0.123716,0.186639
0.1301,25.446631,-0.115965,-0.777504,0.487216,-0.489825,-0.125950,0,-0.153428,109,0.120362,0.186588
0.1401,25.440643,-0.114705,-0.835295,0.281428,-0.546467,-0.090041,0,-0.153428,118,0.111267,0.184801
0.1501,25.435416,-0.114198,-0.869734,0.049262,-0.545864,-0.083532,0,-0.153428,127,0.119253,0.192034
0.1601,25.428670,-0.114273,-0.875331,0.005716,-0.553900,-0.077561,0,-0.153428,137,0.120769,0.192589
0.1701,25.419345,-0.115981,-0.805900,-0.111950,-0.568582,-0.057814,0,-0.153428,147,0.113779,0.189532
0.1801,25.411458,-0.116905,-0.764398,-0.198128,-0.545787,-0.063808,0,-0.153428,158,0.113076,0.193565
0.1901,25.402903,-0.117499,-0.876599,-0.096549,-0.522163,-0.065919,0,-0.153428,168,0.118608,0.196635
0.2001,25.396626,-0.117365,-1.015715,-0.011203,-0.484606,-0.073465,0,-0.153428,176,0.116573,0.193508
0.2101,25.387406,-0.119000,-1.035409,-0.085599,-0.462478,-0.052505,0,-0.153428,186,0.113334,0.194065
